final_kills,secondary_uniques,staff_pieces,total_drops,drop_rate,staff_drop_rate,kill_time_mins,total_log_hours,staff_gp,staff_gp_per_hour,quant
1486,8,3,11,135.0909090909091,495.3333333333333,2972,49.53333333333333,1000000000,20.188425302826378,3
2604,17,3,20,130.2,868,5208,86.8,1000000000,11.520737327188941,4
1142,8,3,11,103.81818181818181,380.6666666666667,2284,38.06666666666667,1000000000,26.26970227670753,3
3191,18,9,27,118.18518518518519,354.55555555555554,6382,106.36666666666666,3000000000,28.204324663115013,5
1127,9,4,13,86.6923076923077,281.75,2254,37.56666666666667,1333333333.3333333,35.492457852706295,3
1555,8,5,13,119.61538461538461,311,3110,51.833333333333336,1666666666.6666665,32.15434083601286,3
1966,16,3,19,103.47368421052632,655.3333333333334,3932,65.53333333333333,1000000000,15.259409969481181,4
2696,12,3,15,179.73333333333332,898.6666666666666,5392,89.86666666666666,1000000000,11.12759643916914,5
1053,4,3,7,150.42857142857142,351,2106,35.1,1000000000,28.49002849002849,3
1020,5,3,8,127.5,340,2040,34,1000000000,29.41176470588235,3
1264,12,3,15,84.26666666666667,421.3333333333333,2528,42.13333333333333,1000000000,23.734177215189874,3
830,7,3,10,83,276.6666666666667,1660,27.666666666666668,1000000000,36.14457831325301,2
1420,11,3,14,101.42857142857143,473.3333333333333,2840,47.333333333333336,1000000000,21.126760563380284,3
1599,7,3,10,159.9,533,3198,53.3,1000000000,18.761726078799253,4
1185,9,3,12,98.75,395,2370,39.5,1000000000,25.31645569620253,3
755,4,3,7,107.85714285714286,251.66666666666666,1510,25.166666666666668,1000000000,39.735099337748345,2
871,4,3,7,124.42857142857143,290.3333333333333,1742,29.033333333333335,1000000000,34.44316877152698,2
1167,5,6,11,106.0909090909091,194.5,2334,38.9,2000000000,51.41388174807199,3
1401,8,3,11,127.36363636363636,467,2802,46.7,1000000000,21.41327623126338,3
1444,11,3,14,103.14285714285714,481.3333333333333,2888,48.13333333333333,1000000000,20.775623268698062,3
1355,11,3,14,96.78571428571429,451.6666666666667,2710,45.166666666666664,1000000000,22.140221402214024,3
1696,10,3,13,130.46153846153845,565.3333333333334,3392,56.53333333333333,1000000000,17.68867924528302,4
1131,13,3,16,70.6875,377,2262,37.7,1000000000,26.52519893899204,3
2520,14,3,17,148.23529411764707,840,5040,84,1000000000,11.904761904761905,4
861,6,3,9,95.66666666666667,287,1722,28.7,1000000000,34.84320557491289,2
692,4,3,7,98.85714285714286,230.66666666666666,1384,23.066666666666666,1000000000,43.35260115606937,2
1227,10,3,13,94.38461538461539,409,2454,40.9,1000000000,24.44987775061125,3
1081,7,3,10,108.1,360.3333333333333,2162,36.03333333333333,1000000000,27.752081406105457,3
1379,10,3,13,106.07692307692308,459.6666666666667,2758,45.96666666666667,1000000000,21.75489485134155,3
2467,11,8,19,129.8421052631579,308.375,4934,82.23333333333333,2666666666.6666665,32.42805026347791,4
1014,8,5,13,78,202.8,2028,33.8,1666666666.6666665,49.30966469428008,3
1247,6,3,9,138.55555555555554,415.6666666666667,2494,41.56666666666667,1000000000,24.057738572574177,3
1464,8,3,11,133.0909090909091,488,2928,48.8,1000000000,20.49180327868853,3
1857,14,3,17,109.23529411764706,619,3714,61.9,1000000000,16.15508885298869,4
2880,9,13,22,130.9090909090909,221.53846153846155,5760,96,4333333333.333333,45.138888888888886,5
1530,9,4,13,117.6923076923077,382.5,3060,51,1333333333.3333333,26.143790849673202,3
1545,12,3,15,103,515,3090,51.5,1000000000,19.417475728155342,3
1611,5,3,8,201.375,537,3222,53.7,1000000000,18.621973929236496,4
1180,7,4,11,107.27272727272727,295,2360,39.333333333333336,1333333333.3333333,33.89830508474576,3
3147,14,7,21,149.85714285714286,449.57142857142856,6294,104.9,2333333333.333333,22.243406418811563,5
927,5,3,8,115.875,309,1854,30.9,1000000000,32.362459546925564,3
2633,9,3,12,219.41666666666666,877.6666666666666,5266,87.76666666666667,1000000000,11.393847322445879,5
2698,5,4,9,299.77777777777777,674.5,5396,89.93333333333334,1333333333.3333333,14.825796886582651,5
1973,8,5,13,151.76923076923077,394.6,3946,65.76666666666667,1666666666.6666665,25.34211860111505,4
3313,19,3,22,150.5909090909091,1104.3333333333333,6626,110.43333333333334,1000000000,9.055236945366737,5
1034,10,4,14,73.85714285714286,258.5,2068,34.46666666666667,1333333333.3333333,38.68471953578336,3
1020,5,3,8,127.5,340,2040,34,1000000000,29.41176470588235,3
2686,19,3,22,122.0909090909091,895.3333333333334,5372,89.53333333333333,1000000000,11.16902457185406,5
3349,14,16,30,111.63333333333334,209.3125,6698,111.63333333333334,5333333333.333333,47.775455359808895,5
1474,11,6,17,86.70588235294117,245.66666666666666,2948,49.13333333333333,2000000000,40.70556309362279,3
649,5,4,9,72.11111111111111,162.25,1298,21.633333333333333,1333333333.3333333,61.63328197226502,2
1210,8,3,11,110,403.3333333333333,2420,40.333333333333336,1000000000,24.793388429752063,3
1456,9,3,12,121.33333333333333,485.3333333333333,2912,48.53333333333333,1000000000,20.604395604395606,3
3812,22,3,25,152.48,1270.6666666666667,7624,127.06666666666666,1000000000,7.869884575026233,5
1009,3,6,9,112.11111111111111,168.16666666666666,2018,33.63333333333333,2000000000,59.46481665014866,3
2141,11,4,15,142.73333333333332,535.25,4282,71.36666666666666,1333333333.3333333,18.682858477347036,4
648,4,3,7,92.57142857142857,216,1296,21.6,1000000000,46.29629629629629,2
1790,7,6,13,137.69230769230768,298.3333333333333,3580,59.666666666666664,2000000000,33.5195530726257,4
1796,8,5,13,138.15384615384616,359.2,3592,59.86666666666667,1666666666.6666665,27.839643652561243,4
1091,6,3,9,121.22222222222223,363.6666666666667,2182,36.36666666666667,1000000000,27.497708524289642,3
1855,12,4,16,115.9375,463.75,3710,61.833333333333336,1333333333.3333333,21.563342318059295,4
1446,7,5,12,120.5,289.2,2892,48.2,1666666666.6666665,34.57814661134162,3
1276,7,3,10,127.6,425.3333333333333,2552,42.53333333333333,1000000000,23.510971786833856,3
2196,12,3,15,146.4,732,4392,73.2,1000000000,13.66120218579235,4
1926,9,3,12,160.5,642,3852,64.2,1000000000,15.57632398753894,4
1465,6,3,9,162.77777777777777,488.3333333333333,2930,48.833333333333336,1000000000,20.477815699658702,3
1652,15,3,18,91.77777777777777,550.6666666666666,3304,55.06666666666667,1000000000,18.159806295399513,4
1131,8,3,11,102.81818181818181,377,2262,37.7,1000000000,26.52519893899204,3
1050,6,6,12,87.5,175,2100,35,2000000000,57.14285714285714,3
1616,8,3,11,146.9090909090909,538.6666666666666,3232,53.86666666666667,1000000000,18.564356435643564,4
2262,8,3,11,205.63636363636363,754,4524,75.4,1000000000,13.26259946949602,4
549,5,3,8,68.625,183,1098,18.3,1000000000,54.6448087431694,1
800,4,3,7,114.28571428571429,266.6666666666667,1600,26.666666666666668,1000000000,37.5,2
2177,12,3,15,145.13333333333333,725.6666666666666,4354,72.56666666666666,1000000000,13.780431786862657,4
542,3,3,6,90.33333333333333,180.66666666666666,1084,18.066666666666666,1000000000,55.35055350553506,1
1452,7,3,10,145.2,484,2904,48.4,1000000000,20.66115702479339,3
1481,14,5,19,77.94736842105263,296.2,2962,49.36666666666667,1666666666.6666665,33.7609723160027,3
2027,12,6,18,112.61111111111111,337.8333333333333,4054,67.56666666666666,2000000000,29.60039467192896,4
2629,14,3,17,154.64705882352942,876.3333333333334,5258,87.63333333333334,1000000000,11.411182959300113,5
646,7,3,10,64.6,215.33333333333334,1292,21.533333333333335,1000000000,46.43962848297213,2
1610,8,5,13,123.84615384615384,322,3220,53.666666666666664,1666666666.6666665,31.05590062111801,4
3331,18,3,21,158.61904761904762,1110.3333333333333,6662,111.03333333333333,1000000000,9.006304413089161,5
1659,12,3,15,110.6,553,3318,55.3,1000000000,18.083182640144663,4
670,8,3,11,60.90909090909091,223.33333333333334,1340,22.333333333333332,1000000000,44.776119402985074,2
2335,10,3,13,179.6153846153846,778.3333333333334,4670,77.83333333333333,1000000000,12.847965738758031,4
711,3,3,6,118.5,237,1422,23.7,1000000000,42.194092827004226,2
2236,14,7,21,106.47619047619048,319.42857142857144,4472,74.53333333333333,2333333333.333333,31.305903398926652,4
1186,8,3,11,107.81818181818181,395.3333333333333,2372,39.53333333333333,1000000000,25.295109612141655,3
1022,13,3,16,63.875,340.6666666666667,2044,34.06666666666667,1000000000,29.354207436399214,3
860,7,5,12,71.66666666666667,172,1720,28.666666666666668,1666666666.6666665,58.13953488372092,2
1641,10,3,13,126.23076923076923,547,3282,54.7,1000000000,18.281535648994513,4
1653,8,6,14,118.07142857142857,275.5,3306,55.1,2000000000,36.297640653357526,4
1624,11,3,14,116,541.3333333333334,3248,54.13333333333333,1000000000,18.472906403940886,4
1324,10,4,14,94.57142857142857,331,2648,44.13333333333333,1333333333.3333333,30.211480362537763,3
481,4,6,10,48.1,80.16666666666667,962,16.033333333333335,2000000000,124.74012474012473,1
2486,11,7,18,138.11111111111111,355.14285714285717,4972,82.86666666666666,2333333333.333333,28.15768302493966,4
1504,4,3,7,214.85714285714286,501.3333333333333,3008,50.13333333333333,1000000000,19.946808510638295,3
1693,11,7,18,94.05555555555556,241.85714285714286,3386,56.43333333333333,2333333333.333333,41.34672179562905,4
2127,8,3,11,193.36363636363637,709,4254,70.9,1000000000,14.104372355430183,4
2471,12,3,15,164.73333333333332,823.6666666666666,4942,82.36666666666666,1000000000,12.140833670578715,4
2170,8,3,11,197.27272727272728,723.3333333333334,4340,72.33333333333333,1000000000,13.82488479262673,4
1167,6,3,9,129.66666666666666,389,2334,38.9,1000000000,25.706940874035993,3
1058,13,3,16,66.125,352.6666666666667,2116,35.266666666666666,1000000000,28.35538752362949,3
1784,7,3,10,178.4,594.6666666666666,3568,59.46666666666667,1000000000,16.81614349775785,4
3295,20,3,23,143.2608695652174,1098.3333333333333,6590,109.83333333333333,1000000000,9.104704097116844,5
2011,8,4,12,167.58333333333334,502.75,4022,67.03333333333333,1333333333.3333333,19.890601690701143,4
968,7,3,10,96.8,322.6666666666667,1936,32.266666666666666,1000000000,30.991735537190085,3
1880,11,3,14,134.28571428571428,626.6666666666666,3760,62.666666666666664,1000000000,15.957446808510639,4
2043,9,3,12,170.25,681,4086,68.1,1000000000,14.684287812041116,4
1891,12,3,15,126.06666666666666,630.3333333333334,3782,63.03333333333333,1000000000,15.864621893178214,4
2130,9,6,15,142,355,4260,71,2000000000,28.16901408450704,4
2502,23,3,26,96.23076923076923,834,5004,83.4,1000000000,11.990407673860911,4
593,4,3,7,84.71428571428571,197.66666666666666,1186,19.766666666666666,1000000000,50.59021922428331,2
2341,11,10,21,111.47619047619048,234.1,4682,78.03333333333333,3333333333.333333,42.71678769756514,4
548,6,3,9,60.888888888888886,182.66666666666666,1096,18.266666666666666,1000000000,54.74452554744526,1
1250,7,3,10,125,416.6666666666667,2500,41.666666666666664,1000000000,24,3
2537,12,3,15,169.13333333333333,845.6666666666666,5074,84.56666666666666,1000000000,11.824990145841547,4
2232,13,3,16,139.5,744,4464,74.4,1000000000,13.440860215053764,4
2126,16,9,25,85.04,236.22222222222223,4252,70.86666666666666,3000000000,42.333019755409225,4
1940,9,4,13,149.23076923076923,485,3880,64.66666666666667,1333333333.3333333,20.618556701030926,4
1712,9,3,12,142.66666666666666,570.6666666666666,3424,57.06666666666667,1000000000,17.523364485981308,4
1796,6,4,10,179.6,449,3592,59.86666666666667,1333333333.3333333,22.271714922048996,4
2064,10,3,13,158.76923076923077,688,4128,68.8,1000000000,14.534883720930234,4
1399,7,3,10,139.9,466.3333333333333,2798,46.63333333333333,1000000000,21.44388849177984,3
1244,9,3,12,103.66666666666667,414.6666666666667,2488,41.46666666666667,1000000000,24.115755627009644,3
2580,15,3,18,143.33333333333334,860,5160,86,1000000000,11.627906976744185,4
1871,7,3,10,187.1,623.6666666666666,3742,62.36666666666667,1000000000,16.034206306787812,4
1145,4,3,7,163.57142857142858,381.6666666666667,2290,38.166666666666664,1000000000,26.200873362445417,3
626,5,3,8,78.25,208.66666666666666,1252,20.866666666666667,1000000000,47.92332268370607,2
1324,8,3,11,120.36363636363636,441.3333333333333,2648,44.13333333333333,1000000000,22.658610271903324,3
2964,11,12,23,128.8695652173913,247,5928,98.8,4000000000,40.48582995951417,5
2480,15,3,18,137.77777777777777,826.6666666666666,4960,82.66666666666667,1000000000,12.096774193548386,4
1813,10,3,13,139.46153846153845,604.3333333333334,3626,60.43333333333333,1000000000,16.547159404302263,4
2087,7,3,10,208.7,695.6666666666666,4174,69.56666666666666,1000000000,14.374700527072353,4
1364,7,3,10,136.4,454.6666666666667,2728,45.46666666666667,1000000000,21.994134897360702,3
1958,7,5,12,163.16666666666666,391.6,3916,65.26666666666667,1666666666.6666665,25.53626149131767,4
1707,11,4,15,113.8,426.75,3414,56.9,1333333333.3333333,23.43292325717633,4
1388,10,3,13,106.76923076923077,462.6666666666667,2776,46.266666666666666,1000000000,21.613832853025936,3
963,6,3,9,107,321,1926,32.1,1000000000,31.15264797507788,3
1430,5,3,8,178.75,476.6666666666667,2860,47.666666666666664,1000000000,20.97902097902098,3
1563,6,4,10,156.3,390.75,3126,52.1,1333333333.3333333,25.591810620601404,3
1674,5,3,8,209.25,558,3348,55.8,1000000000,17.921146953405017,4
1208,6,3,9,134.22222222222223,402.6666666666667,2416,40.266666666666666,1000000000,24.834437086092713,3
1411,10,3,13,108.53846153846153,470.3333333333333,2822,47.03333333333333,1000000000,21.261516654854717,3
1936,7,4,11,176,484,3872,64.53333333333333,1333333333.3333333,20.661157024793386,4
2602,9,3,12,216.83333333333334,867.3333333333334,5204,86.73333333333333,1000000000,11.529592621060722,4
1816,11,3,14,129.71428571428572,605.3333333333334,3632,60.53333333333333,1000000000,16.519823788546258,4
1545,10,3,13,118.84615384615384,515,3090,51.5,1000000000,19.417475728155342,3
2267,9,3,12,188.91666666666666,755.6666666666666,4534,75.56666666666666,1000000000,13.233348037053375,4
2366,10,5,15,157.73333333333332,473.2,4732,78.86666666666666,1666666666.6666665,21.132713440405748,4
1161,4,5,9,129,232.2,2322,38.7,1666666666.6666665,43.06632213608957,3
1445,7,3,10,144.5,481.6666666666667,2890,48.166666666666664,1000000000,20.761245674740486,3
2604,15,3,18,144.66666666666666,868,5208,86.8,1000000000,11.520737327188941,4
2465,11,3,14,176.07142857142858,821.6666666666666,4930,82.16666666666667,1000000000,12.170385395537526,4
1498,9,3,12,124.83333333333333,499.3333333333333,2996,49.93333333333333,1000000000,20.026702269692922,3
1822,11,6,17,107.17647058823529,303.6666666666667,3644,60.733333333333334,2000000000,32.93084522502744,4
2629,7,3,10,262.9,876.3333333333334,5258,87.63333333333334,1000000000,11.411182959300113,5
1591,10,3,13,122.38461538461539,530.3333333333334,3182,53.03333333333333,1000000000,18.856065367693276,4
852,6,5,11,77.45454545454545,170.4,1704,28.4,1666666666.6666665,58.68544600938967,2
1891,12,10,22,85.95454545454545,189.1,3782,63.03333333333333,3333333333.333333,52.88207297726071,4
1389,6,3,9,154.33333333333334,463,2778,46.3,1000000000,21.598272138228943,3
1022,5,3,8,127.75,340.6666666666667,2044,34.06666666666667,1000000000,29.354207436399214,3
1956,12,7,19,102.94736842105263,279.42857142857144,3912,65.2,2333333333.333333,35.78732106339467,4
955,7,4,11,86.81818181818181,238.75,1910,31.833333333333332,1333333333.3333333,41.8848167539267,3
1885,13,3,16,117.8125,628.3333333333334,3770,62.833333333333336,1000000000,15.915119363395226,4
1338,4,3,7,191.14285714285714,446,2676,44.6,1000000000,22.42152466367713,3
1071,6,4,10,107.1,267.75,2142,35.7,1333333333.3333333,37.34827264239028,3
1088,5,4,9,120.88888888888889,272,2176,36.266666666666666,1333333333.3333333,36.76470588235294,3
1350,4,3,7,192.85714285714286,450,2700,45,1000000000,22.222222222222225,3
2920,13,3,16,182.5,973.3333333333334,5840,97.33333333333333,1000000000,10.273972602739727,5
1964,11,3,14,140.28571428571428,654.6666666666666,3928,65.46666666666667,1000000000,15.274949083503055,4
1039,7,3,10,103.9,346.3333333333333,2078,34.63333333333333,1000000000,28.873917228103945,3
1566,19,5,24,65.25,313.2,3132,52.2,1666666666.6666665,31.928480204342268,3
3400,8,6,14,242.85714285714286,566.6666666666666,6800,113.33333333333333,2000000000,17.64705882352941,5
1434,10,3,13,110.3076923076923,478,2868,47.8,1000000000,20.92050209205021,3
1335,8,3,11,121.36363636363636,445,2670,44.5,1000000000,22.47191011235955,3
1711,10,4,14,122.21428571428571,427.75,3422,57.03333333333333,1333333333.3333333,23.378141437755698,4
1539,9,3,12,128.25,513,3078,51.3,1000000000,19.493177387914233,3
1080,7,3,10,108,360,2160,36,1000000000,27.777777777777775,3
1302,7,6,13,100.15384615384616,217,2604,43.4,2000000000,46.082949308755765,3
1530,8,3,11,139.0909090909091,510,3060,51,1000000000,19.6078431372549,3
1671,8,3,11,151.9090909090909,557,3342,55.7,1000000000,17.95332136445242,4
2401,7,3,10,240.1,800.3333333333334,4802,80.03333333333333,1000000000,12.494793835901707,4
1256,5,3,8,157,418.6666666666667,2512,41.86666666666667,1000000000,23.88535031847134,3
735,3,3,6,122.5,245,1470,24.5,1000000000,40.816326530612244,2
1856,11,7,18,103.11111111111111,265.14285714285717,3712,61.86666666666667,2333333333.333333,37.7155172413793,4
1688,4,5,9,187.55555555555554,337.6,3376,56.266666666666666,1666666666.6666665,29.62085308056872,4
2374,16,3,19,124.94736842105263,791.3333333333334,4748,79.13333333333334,1000000000,12.636899747262005,4
1713,11,3,14,122.35714285714286,571,3426,57.1,1000000000,17.513134851138354,4
618,5,4,9,68.66666666666667,154.5,1236,20.6,1333333333.3333333,64.72491909385113,2
2196,12,3,15,146.4,732,4392,73.2,1000000000,13.66120218579235,4
5735,22,3,25,229.4,1911.6666666666667,11470,191.16666666666666,1000000000,5.231037489102005,6
1370,5,3,8,171.25,456.6666666666667,2740,45.666666666666664,1000000000,21.897810218978105,3
2090,7,5,12,174.16666666666666,418,4180,69.66666666666667,1666666666.6666665,23.92344497607655,4
1092,3,5,8,136.5,218.4,2184,36.4,1666666666.6666665,45.78754578754579,3
945,9,3,12,78.75,315,1890,31.5,1000000000,31.746031746031747,3
2298,9,6,15,153.2,383,4596,76.6,2000000000,26.109660574412537,4
1079,8,4,12,89.91666666666667,269.75,2158,35.96666666666667,1333333333.3333333,37.07136237256719,3
1734,9,3,12,144.5,578,3468,57.8,1000000000,17.30103806228374,4
1002,5,3,8,125.25,334,2004,33.4,1000000000,29.940119760479043,3
1162,10,3,13,89.38461538461539,387.3333333333333,2324,38.733333333333334,1000000000,25.817555938037867,3
