final_kills,secondary_uniques,staff_pieces,total_drops,drop_rate,staff_drop_rate,kill_time_mins,total_log_hours,staff_gp,staff_gp_per_hour
668,7,4,11,60.72727272727273,167,3340,55.666666666666664,4000000000,71.8562874251497
636,7,4,11,57.81818181818182,159,3180,53,4000000000,75.47169811320755
802,16,3,19,42.21052631578947,267.3333333333333,4010,66.83333333333333,3000000000,44.887780548628434
766,12,3,15,51.06666666666667,255.33333333333334,3830,63.833333333333336,3000000000,46.99738903394256
903,20,5,25,36.12,180.6,4515,75.25,5000000000,66.44518272425249
393,9,3,12,32.75,131,1965,32.75,3000000000,91.6030534351145
818,8,3,11,74.36363636363636,272.6666666666667,4090,68.16666666666667,3000000000,44.00977995110024
395,7,4,11,35.90909090909091,98.75,1975,32.916666666666664,4000000000,121.51898734177216
617,15,3,18,34.27777777777778,205.66666666666666,3085,51.416666666666664,3000000000,58.346839546191255
903,17,3,20,45.15,301,4515,75.25,3000000000,39.8671096345515
1019,19,6,25,40.76,169.83333333333334,5095,84.91666666666667,6000000000,70.65750736015701
383,8,3,11,34.81818181818182,127.66666666666667,1915,31.916666666666668,3000000000,93.99477806788512
421,12,6,18,23.38888888888889,70.16666666666667,2105,35.083333333333336,6000000000,171.021377672209
748,15,3,18,41.55555555555556,249.33333333333334,3740,62.333333333333336,3000000000,48.1283422459893
421,6,3,9,46.77777777777778,140.33333333333334,2105,35.083333333333336,3000000000,85.5106888361045
620,5,7,12,51.666666666666664,88.57142857142857,3100,51.666666666666664,7000000000,135.48387096774195
502,6,3,9,55.77777777777778,167.33333333333334,2510,41.833333333333336,3000000000,71.71314741035856
475,8,3,11,43.18181818181818,158.33333333333334,2375,39.583333333333336,3000000000,75.78947368421052
525,12,3,15,35,175,2625,43.75,3000000000,68.57142857142857
382,10,3,13,29.384615384615383,127.33333333333333,1910,31.833333333333332,3000000000,94.24083769633508
223,4,3,7,31.857142857142858,74.33333333333333,1115,18.583333333333332,3000000000,161.43497757847535
585,8,4,12,48.75,146.25,2925,48.75,4000000000,82.05128205128204
225,7,3,10,22.5,75,1125,18.75,3000000000,160
350,5,6,11,31.818181818181817,58.333333333333336,1750,29.166666666666668,6000000000,205.7142857142857
661,10,3,13,50.84615384615385,220.33333333333334,3305,55.083333333333336,3000000000,54.462934947049924
748,16,6,22,34,124.66666666666667,3740,62.333333333333336,6000000000,96.2566844919786
1208,8,10,18,67.11111111111111,120.8,6040,100.66666666666667,10000000000,99.33774834437085
475,7,5,12,39.583333333333336,95,2375,39.583333333333336,5000000000,126.3157894736842
845,10,10,20,42.25,84.5,4225,70.41666666666667,10000000000,142.0118343195266
1026,10,3,13,78.92307692307692,342,5130,85.5,3000000000,35.08771929824562
416,9,3,12,34.666666666666664,138.66666666666666,2080,34.666666666666664,3000000000,86.53846153846155
1145,18,3,21,54.523809523809526,381.6666666666667,5725,95.41666666666667,3000000000,31.441048034934493
605,10,4,14,43.214285714285715,151.25,3025,50.416666666666664,4000000000,79.33884297520662
846,25,3,28,30.214285714285715,282,4230,70.5,3000000000,42.5531914893617
378,5,3,8,47.25,126,1890,31.5,3000000000,95.23809523809524
442,8,3,11,40.18181818181818,147.33333333333334,2210,36.833333333333336,3000000000,81.44796380090497
637,6,6,12,53.083333333333336,106.16666666666667,3185,53.083333333333336,6000000000,113.0298273155416
189,4,3,7,27,63,945,15.75,3000000000,190.47619047619048
655,11,4,15,43.666666666666664,163.75,3275,54.583333333333336,4000000000,73.2824427480916
607,14,3,17,35.705882352941174,202.33333333333334,3035,50.583333333333336,3000000000,59.308072487644154
1045,16,3,19,55,348.3333333333333,5225,87.08333333333333,3000000000,34.44976076555024
656,9,3,12,54.666666666666664,218.66666666666666,3280,54.666666666666664,3000000000,54.8780487804878
790,12,4,16,49.375,197.5,3950,65.83333333333333,4000000000,60.75949367088608
763,12,4,16,47.6875,190.75,3815,63.583333333333336,4000000000,62.90956749672346
505,6,3,9,56.111111111111114,168.33333333333334,2525,42.083333333333336,3000000000,71.28712871287128
645,9,3,12,53.75,215,3225,53.75,3000000000,55.81395348837209
807,12,3,15,53.8,269,4035,67.25,3000000000,44.60966542750929
1012,12,3,15,67.46666666666667,337.3333333333333,5060,84.33333333333333,3000000000,35.57312252964427
655,10,3,13,50.38461538461539,218.33333333333334,3275,54.583333333333336,3000000000,54.9618320610687
1211,17,3,20,60.55,403.6666666666667,6055,100.91666666666667,3000000000,29.72749793559042
368,7,4,11,33.45454545454545,92,1840,30.666666666666668,4000000000,130.43478260869563
518,7,8,15,34.53333333333333,64.75,2590,43.166666666666664,8000000000,185.32818532818536
372,4,3,7,53.142857142857146,124,1860,31,3000000000,96.77419354838709
371,12,3,15,24.733333333333334,123.66666666666667,1855,30.916666666666668,3000000000,97.03504043126685
883,12,3,15,58.86666666666667,294.3333333333333,4415,73.58333333333333,3000000000,40.770101925254814
663,8,7,15,44.2,94.71428571428571,3315,55.25,7000000000,126.69683257918551
397,9,3,12,33.083333333333336,132.33333333333334,1985,33.083333333333336,3000000000,90.6801007556675
184,3,4,7,26.285714285714285,46,920,15.333333333333334,4000000000,260.86956521739125
534,6,6,12,44.5,89,2670,44.5,6000000000,134.83146067415728
392,8,5,13,30.153846153846153,78.4,1960,32.666666666666664,5000000000,153.06122448979593
710,12,3,15,47.333333333333336,236.66666666666666,3550,59.166666666666664,3000000000,50.70422535211268
477,5,3,8,59.625,159,2385,39.75,3000000000,75.47169811320755
672,12,7,19,35.36842105263158,96,3360,56,7000000000,125
505,7,3,10,50.5,168.33333333333334,2525,42.083333333333336,3000000000,71.28712871287128
534,10,3,13,41.07692307692308,178,2670,44.5,3000000000,67.41573033707864
568,11,7,18,31.555555555555557,81.14285714285714,2840,47.333333333333336,7000000000,147.88732394366195
966,19,3,22,43.90909090909091,322,4830,80.5,3000000000,37.267080745341616
336,8,3,11,30.545454545454547,112,1680,28,3000000000,107.14285714285715
843,18,3,21,40.142857142857146,281,4215,70.25,3000000000,42.704626334519574
441,5,3,8,55.125,147,2205,36.75,3000000000,81.63265306122449
634,4,5,9,70.44444444444444,126.8,3170,52.833333333333336,5000000000,94.6372239747634
679,8,7,15,45.266666666666666,97,3395,56.583333333333336,7000000000,123.71134020618557
748,9,6,15,49.86666666666667,124.66666666666667,3740,62.333333333333336,6000000000,96.2566844919786
722,12,5,17,42.470588235294116,144.4,3610,60.166666666666664,5000000000,83.10249307479225
470,7,6,13,36.15384615384615,78.33333333333333,2350,39.166666666666664,6000000000,153.19148936170214
817,5,11,16,51.0625,74.27272727272727,4085,68.08333333333333,11000000000,161.56670746634026
603,8,3,11,54.81818181818182,201,3015,50.25,3000000000,59.701492537313435
527,7,3,10,52.7,175.66666666666666,2635,43.916666666666664,3000000000,68.3111954459203
517,11,6,17,30.41176470588235,86.16666666666667,2585,43.083333333333336,6000000000,139.26499032882012
706,13,4,17,41.529411764705884,176.5,3530,58.833333333333336,4000000000,67.98866855524079
296,6,3,9,32.888888888888886,98.66666666666667,1480,24.666666666666668,3000000000,121.62162162162161
755,15,3,18,41.94444444444444,251.66666666666666,3775,62.916666666666664,3000000000,47.682119205298015
1176,13,3,16,73.5,392,5880,98,3000000000,30.612244897959183
569,5,3,8,71.125,189.66666666666666,2845,47.416666666666664,3000000000,63.26889279437611
702,11,3,14,50.142857142857146,234,3510,58.5,3000000000,51.28205128205128
565,10,3,13,43.46153846153846,188.33333333333334,2825,47.083333333333336,3000000000,63.716814159292035
277,5,3,8,34.625,92.33333333333333,1385,23.083333333333332,3000000000,129.9638989169675
852,13,6,19,44.8421052631579,142,4260,71,6000000000,84.50704225352113
596,9,3,12,49.666666666666664,198.66666666666666,2980,49.666666666666664,3000000000,60.4026845637584
268,3,5,8,33.5,53.6,1340,22.333333333333332,5000000000,223.8805970149254
982,13,3,16,61.375,327.3333333333333,4910,81.83333333333333,3000000000,36.65987780040734
448,11,3,14,32,149.33333333333334,2240,37.333333333333336,3000000000,80.35714285714285
677,15,3,18,37.611111111111114,225.66666666666666,3385,56.416666666666664,3000000000,53.17577548005909
458,5,5,10,45.8,91.6,2290,38.166666666666664,5000000000,131.0043668122271
639,14,3,17,37.588235294117645,213,3195,53.25,3000000000,56.33802816901408
417,6,6,12,34.75,69.5,2085,34.75,6000000000,172.6618705035971
833,10,3,13,64.07692307692308,277.6666666666667,4165,69.41666666666667,3000000000,43.2172869147659
1408,15,15,30,46.93333333333333,93.86666666666666,7040,117.33333333333333,15000000000,127.8409090909091
446,10,3,13,34.30769230769231,148.66666666666666,2230,37.166666666666664,3000000000,80.71748878923768
447,7,3,10,44.7,149,2235,37.25,3000000000,80.53691275167786
231,7,3,10,23.1,77,1155,19.25,3000000000,155.84415584415584
922,10,3,13,70.92307692307692,307.3333333333333,4610,76.83333333333333,3000000000,39.04555314533623
845,6,4,10,84.5,211.25,4225,70.41666666666667,4000000000,56.80473372781064
1041,12,9,21,49.57142857142857,115.66666666666667,5205,86.75,9000000000,103.7463976945245
445,5,3,8,55.625,148.33333333333334,2225,37.083333333333336,3000000000,80.89887640449437
1464,16,9,25,58.56,162.66666666666666,7320,122,9000000000,73.77049180327869
902,9,9,18,50.111111111111114,100.22222222222223,4510,75.16666666666667,9000000000,119.73392461197339
754,10,3,13,58,251.33333333333334,3770,62.833333333333336,3000000000,47.745358090185675
877,11,4,15,58.46666666666667,219.25,4385,73.08333333333333,4000000000,54.73204104903079
447,4,3,7,63.857142857142854,149,2235,37.25,3000000000,80.53691275167786
711,12,9,21,33.857142857142854,79,3555,59.25,9000000000,151.89873417721518
158,4,3,7,22.571428571428573,52.666666666666664,790,13.166666666666666,3000000000,227.8481012658228
540,9,3,12,45,180,2700,45,3000000000,66.66666666666666
658,12,10,22,29.90909090909091,65.8,3290,54.833333333333336,10000000000,182.370820668693
822,12,5,17,48.35294117647059,164.4,4110,68.5,5000000000,72.99270072992701
785,8,7,15,52.333333333333336,112.14285714285714,3925,65.41666666666667,7000000000,107.00636942675159
477,9,5,14,34.07142857142857,95.4,2385,39.75,5000000000,125.78616352201257
449,4,5,9,49.888888888888886,89.8,2245,37.416666666666664,5000000000,133.630289532294
301,3,3,6,50.166666666666664,100.33333333333333,1505,25.083333333333332,3000000000,119.60132890365449
723,11,3,14,51.642857142857146,241,3615,60.25,3000000000,49.79253112033195
630,6,3,9,70,210,3150,52.5,3000000000,57.14285714285714
443,7,6,13,34.07692307692308,73.83333333333333,2215,36.916666666666664,6000000000,162.52821670428895
648,11,3,14,46.285714285714285,216,3240,54,3000000000,55.55555555555555
1509,21,3,24,62.875,503,7545,125.75,3000000000,23.856858846918488
493,6,4,10,49.3,123.25,2465,41.083333333333336,4000000000,97.3630831643002
643,11,3,14,45.92857142857143,214.33333333333334,3215,53.583333333333336,3000000000,55.987558320373246
681,11,3,14,48.642857142857146,227,3405,56.75,3000000000,52.86343612334802
912,11,4,15,60.8,228,4560,76,4000000000,52.63157894736842
317,8,3,11,28.818181818181817,105.66666666666667,1585,26.416666666666668,3000000000,113.56466876971608
554,9,3,12,46.166666666666664,184.66666666666666,2770,46.166666666666664,3000000000,64.98194945848375
544,12,4,16,34,136,2720,45.333333333333336,4000000000,88.23529411764706
348,5,3,8,43.5,116,1740,29,3000000000,103.44827586206897
1101,17,3,20,55.05,367,5505,91.75,3000000000,32.69754768392371
685,11,3,14,48.92857142857143,228.33333333333334,3425,57.083333333333336,3000000000,52.55474452554744
836,7,12,19,44,69.66666666666667,4180,69.66666666666667,12000000000,172.2488038277512
356,5,4,9,39.55555555555556,89,1780,29.666666666666668,4000000000,134.83146067415728
644,15,3,18,35.77777777777778,214.66666666666666,3220,53.666666666666664,3000000000,55.90062111801243
887,13,6,19,46.68421052631579,147.83333333333334,4435,73.91666666666667,6000000000,81.17249154453212
330,3,3,6,55,110,1650,27.5,3000000000,109.0909090909091
721,11,3,14,51.5,240.33333333333334,3605,60.083333333333336,3000000000,49.930651872399444
441,6,6,12,36.75,73.5,2205,36.75,6000000000,163.26530612244898
1206,15,3,18,67,402,6030,100.5,3000000000,29.850746268656717
261,3,3,6,43.5,87,1305,21.75,3000000000,137.9310344827586
522,11,6,17,30.705882352941178,87,2610,43.5,6000000000,137.9310344827586
432,6,4,10,43.2,108,2160,36,4000000000,111.1111111111111
799,9,3,12,66.58333333333333,266.3333333333333,3995,66.58333333333333,3000000000,45.056320400500624
704,16,3,19,37.05263157894737,234.66666666666666,3520,58.666666666666664,3000000000,51.13636363636364
547,9,4,13,42.07692307692308,136.75,2735,45.583333333333336,4000000000,87.75137111517367
1025,13,3,16,64.0625,341.6666666666667,5125,85.41666666666667,3000000000,35.1219512195122
941,14,3,17,55.35294117647059,313.6666666666667,4705,78.41666666666667,3000000000,38.25717321997874
575,7,4,11,52.27272727272727,143.75,2875,47.916666666666664,4000000000,83.47826086956522
1325,19,10,29,45.689655172413794,132.5,6625,110.41666666666667,10000000000,90.56603773584905
990,10,3,13,76.15384615384616,330,4950,82.5,3000000000,36.36363636363637
735,6,8,14,52.5,91.875,3675,61.25,8000000000,130.6122448979592
309,4,4,8,38.625,77.25,1545,25.75,4000000000,155.33980582524273
407,7,3,10,40.7,135.66666666666666,2035,33.916666666666664,3000000000,88.45208845208846
521,8,5,13,40.07692307692308,104.2,2605,43.416666666666664,5000000000,115.16314779270634
441,4,3,7,63,147,2205,36.75,3000000000,81.63265306122449
627,7,7,14,44.785714285714285,89.57142857142857,3135,52.25,7000000000,133.9712918660287
252,5,5,10,25.2,50.4,1260,21,5000000000,238.0952380952381
557,4,3,7,79.57142857142857,185.66666666666666,2785,46.416666666666664,3000000000,64.63195691202873
860,18,3,21,40.95238095238095,286.6666666666667,4300,71.66666666666667,3000000000,41.860465116279066
373,9,3,12,31.083333333333332,124.33333333333333,1865,31.083333333333332,3000000000,96.514745308311
869,9,4,13,66.84615384615384,217.25,4345,72.41666666666667,4000000000,55.235903337169155
1396,16,6,22,63.45454545454545,232.66666666666666,6980,116.33333333333333,6000000000,51.5759312320917
453,5,3,8,56.625,151,2265,37.75,3000000000,79.47019867549669
807,9,7,16,50.4375,115.28571428571429,4035,67.25,7000000000,104.08921933085502
1515,29,8,37,40.945945945945944,189.375,7575,126.25,8000000000,63.366336633663366
215,4,3,7,30.714285714285715,71.66666666666667,1075,17.916666666666668,3000000000,167.44186046511626
330,8,3,11,30,110,1650,27.5,3000000000,109.0909090909091
388,7,4,11,35.27272727272727,97,1940,32.333333333333336,4000000000,123.71134020618557
580,13,5,18,32.22222222222222,116,2900,48.333333333333336,5000000000,103.44827586206897
526,4,3,7,75.14285714285714,175.33333333333334,2630,43.833333333333336,3000000000,68.44106463878326
329,4,4,8,41.125,82.25,1645,27.416666666666668,4000000000,145.8966565349544
564,12,3,15,37.6,188,2820,47,3000000000,63.829787234042556
376,9,3,12,31.333333333333332,125.33333333333333,1880,31.333333333333332,3000000000,95.74468085106383
324,7,4,11,29.454545454545453,81,1620,27,4000000000,148.14814814814815
497,11,3,14,35.5,165.66666666666666,2485,41.416666666666664,3000000000,72.43460764587526
622,11,3,14,44.42857142857143,207.33333333333334,3110,51.833333333333336,3000000000,57.877813504823145
306,6,3,9,34,102,1530,25.5,3000000000,117.6470588235294
618,8,3,11,56.18181818181818,206,3090,51.5,3000000000,58.25242718446602
363,9,3,12,30.25,121,1815,30.25,3000000000,99.17355371900827
661,7,3,10,66.1,220.33333333333334,3305,55.083333333333336,3000000000,54.462934947049924
424,5,4,9,47.111111111111114,106,2120,35.333333333333336,4000000000,113.2075471698113
554,8,7,15,36.93333333333333,79.14285714285714,2770,46.166666666666664,7000000000,151.62454873646212
333,5,5,10,33.3,66.6,1665,27.75,5000000000,180.1801801801802
501,9,3,12,41.75,167,2505,41.75,3000000000,71.85628742514969
965,17,3,20,48.25,321.6666666666667,4825,80.41666666666667,3000000000,37.30569948186528
690,13,3,16,43.125,230,3450,57.5,3000000000,52.17391304347826
1280,15,8,23,55.65217391304348,160,6400,106.66666666666667,8000000000,75
661,15,3,18,36.72222222222222,220.33333333333334,3305,55.083333333333336,3000000000,54.462934947049924
487,5,4,9,54.111111111111114,121.75,2435,40.583333333333336,4000000000,98.56262833675565
1381,17,6,23,60.04347826086956,230.16666666666666,6905,115.08333333333333,6000000000,52.13613323678494
616,14,3,17,36.23529411764706,205.33333333333334,3080,51.333333333333336,3000000000,58.441558441558435
777,13,3,16,48.5625,259,3885,64.75,3000000000,46.33204633204633
523,7,4,11,47.54545454545455,130.75,2615,43.583333333333336,4000000000,91.77820267686424
693,8,3,11,63,231,3465,57.75,3000000000,51.94805194805195
398,6,4,10,39.8,99.5,1990,33.166666666666664,4000000000,120.6030150753769
377,9,3,12,31.416666666666668,125.66666666666667,1885,31.416666666666668,3000000000,95.49071618037135
583,3,5,8,72.875,116.6,2915,48.583333333333336,5000000000,102.91595197255575
663,7,7,14,47.357142857142854,94.71428571428571,3315,55.25,7000000000,126.69683257918551
588,15,4,19,30.94736842105263,147,2940,49,4000000000,81.63265306122449
457,7,3,10,45.7,152.33333333333334,2285,38.083333333333336,3000000000,78.77461706783369
282,7,3,10,28.2,94,1410,23.5,3000000000,127.65957446808511
